subject_ID,fit,task,human,human_draws,n_games,fitted,fitted_draws,fitted_correct,fitted_missed,optimal_full,optimal_full_draws,optimal_full_correct,optimal_full_missed,normative_matched,normative_matched_draws,normative_matched_correct,normative_matched_missed,no_regulation,no_regulation_draws,no_regulation_correct,no_regulation_missed,no_belief_bias,no_belief_bias_draws,no_belief_bias_correct,no_belief_bias_missed,no_subjective_cost,no_subjective_cost_draws,no_subjective_cost_correct,no_subjective_cost_missed,no_exaggeration,no_exaggeration_draws,no_exaggeration_correct,no_exaggeration_missed,no_hazard_lapse,no_hazard_lapse_draws,no_hazard_lapse_correct,no_hazard_lapse_missed,gap_full,gap_matched,model_error
25,long,LBE-T-RPhCL--,0.8,5.825,80,1.15875,5.768125,0.78875,0.00375,1.6125,9.0375,0.9,0.0125,0.045,1.5025,0.51125,0.0,0.85625,2.86875,0.71,0.01625,1.145625,5.77625,0.785625,0.003125,0.075,4.889375,0.51875,0.0,1.134375,5.820625,0.783125,0.001875,1.070625,5.3125,0.7675,0.000625,0.8125,-0.755,0.3587499999999999
25,combined,C-EXT-RPHC-UK,0.8625,4.93125,160,1.0478125,4.9025,0.74875,0.0528125,1.41875,6.5,0.85,0.01875,0.8168749999999999,2.4559375,0.7021875,0.008125,0.8240624999999999,2.3575000000000004,0.7040624999999999,0.0078125,,,,,0.9603124999999999,4.9215625,0.7275,0.0503125,0.9740624999999999,4.897812500000001,0.7315625,0.0478125,,,,,0.5562499999999999,-0.04562500000000014,0.1853125
2,short,SB-XT-RPh----,0.9875,3.95,80,0.8299999999999998,3.954375,0.683125,0.0975,1.125,3.925,0.775,0.025,-0.02125,1.499375,0.49375,0.00375,0.625,2.321875,0.639375,0.0675,0.8149999999999998,4.01875,0.6775,0.10500000000000001,0.052500000000000005,3.5925,0.504375,0.035,,,,,,,,,0.13749999999999996,-1.00875,-0.1575000000000002
2,long,LBE-T-RPhCL--,1.0,8.3375,80,1.01375,8.238125,0.7375,0.06375,1.6625,9.1125,0.9125,0.0125,-0.015,1.50875,0.49625,0.0,0.8074999999999999,2.43,0.700625,0.005,1.0575,8.338125,0.74875,0.0625,0.08625,5.921875,0.52125,0.00125,1.174375,8.331875,0.78125,0.049375,1.089375,7.963125,0.760625,0.046875,0.6625000000000001,-1.015,0.013749999999999929
2,combined,C-EXT-RPHC-UK,0.99375,6.14375,160,0.9240625,6.080625,0.7118749999999999,0.0765625,1.41875,6.44375,0.85,0.01875,0.78125,2.3181249999999998,0.69375,0.00625,0.7521875,2.2696875,0.68625,0.007187500000000001,,,,,0.9153125,6.08125,0.7090624999999999,0.07906250000000001,0.9603125,6.132187500000001,0.7203125,0.07906250000000001,,,,,0.42499999999999993,-0.21250000000000002,-0.06968750000000001
91,short,SB-XT-RPh----,0.775,4.275,80,0.891875,4.254375,0.695625,0.109375,1.225,3.9,0.8,0.025,0.12250000000000001,1.506875,0.53,0.0025,0.67625,2.463125,0.646875,0.08875,0.8012499999999999,4.210625,0.668125,0.12875,0.1525,3.891875,0.528125,0.04,,,,,,,,,0.45000000000000007,-0.6525,0.11687499999999995
91,long,LBE-T-RPhCL--,1.45,7.9125,80,1.181875,7.922500000000001,0.784375,0.044375,1.6125,9.0125,0.9,0.0125,0.05500000000000001,1.536875,0.51375,0.0,0.786875,3.85625,0.67625,0.081875,1.215625,7.858749999999999,0.795,0.035625,0.065625,5.71125,0.51625,0.000625,1.181875,7.91375,0.784375,0.044375,1.083125,7.295,0.7625,0.033125,0.1625000000000001,-1.395,-0.26812499999999995
91,combined,C-EXT-RPHC-UK,1.1125,6.09375,160,1.0371875,6.0878125,0.7356250000000001,0.09468750000000001,1.41875,6.3875,0.85,0.01875,0.8653124999999999,2.41125,0.7146874999999999,0.006562500000000001,0.90625,2.4109375,0.7246874999999999,0.0075,,,,,1.0459375000000002,6.054374999999999,0.7393750000000001,0.08843749999999999,1.061875,6.110625000000001,0.7446875000000001,0.083125,,,,,0.3062499999999999,-0.24718750000000012,-0.07531250000000012
19,short,SB-XT-RPh----,0.7125,3.4875,80,0.751875,3.4993749999999997,0.660625,0.109375,1.025,3.8875,0.75,0.025,-0.005,1.51125,0.49749999999999994,0.005,0.52,3.1025,0.58,0.2,0.6975,3.55375,0.646875,0.11000000000000001,-0.0225,2.7375,0.4925,0.0075,,,,,,,,,0.3124999999999999,-0.7175,0.03937499999999994
19,long,LBE-T-RPhCL--,1.05,5.3375,80,1.149375,5.418125,0.785,0.009375,1.6625,9.025,0.9125,0.0125,-0.0475,1.485625,0.488125,0.0,0.8612499999999998,3.576875,0.701875,0.05375,1.133125,5.3425,0.780625,0.010625,0.0375,3.125625,0.509375,0.0,1.1175,5.536875,0.77625,0.0125,0.996875,4.594375,0.74875,0.001875,0.6125,-1.0975000000000001,0.09937499999999999
19,combined,C-EXT-RPHC-UK,0.88125,4.4125,160,0.849375,4.290312500000001,0.6884375,0.09562499999999999,1.34375,6.4875,0.83125,0.01875,0.79125,2.3659375000000002,0.696875,0.0037500000000000007,0.7921875,2.9068750000000003,0.6859375,0.0484375,,,,,0.8768750000000001,3.858125,0.70625,0.05187499999999999,0.8628125000000001,4.2221874999999995,0.6928125,0.09156249999999999,,,,,0.4625,-0.08999999999999997,-0.03187499999999999
90,short,SB-XT-RPh----,1.0125,4.0125,80,0.633125,4.10125,0.611875,0.185625,1.175,3.9625,0.7875,0.025,-0.031875,1.54125,0.490625,0.005625,0.48687500000000006,2.736875,0.586875,0.139375,0.66,4.11125,0.61375,0.205,0.0225,3.211875,0.500625,0.02,,,,,,,,,0.1625000000000001,-1.044375,-0.3793749999999999
90,long,LBE-T-RPhCL--,0.7125,5.675,80,1.014375,5.613125,0.751875,0.006875000000000001,1.6625,8.925,0.9125,0.0125,-0.04,1.46875,0.49000000000000005,0.0,0.818125,2.358125,0.70375,0.003125,1.093125,5.59125,0.77125,0.008125,-0.05,3.9174999999999995,0.4875,0.0,1.085625,5.563125,0.769375,0.008125,0.985625,4.80875,0.745625,0.003125,0.9500000000000001,-0.7525000000000001,0.301875
90,combined,C-EXT-RPHC-UK,0.8625,4.84375,160,0.7746875,4.804062500000001,0.675,0.07468749999999999,1.41875,6.45,0.85,0.01875,0.6334375,2.0028125,0.6575000000000001,0.0034375000000000005,0.6962499999999999,2.1340624999999998,0.6721874999999999,0.0075000000000000015,,,,,0.8331250000000001,4.6425,0.694375,0.055624999999999994,0.843125,4.880625,0.6925,0.073125,,,,,0.5562499999999999,-0.22906250000000006,-0.08781250000000007
69,short,SB-XT-RPh----,0.9,3.95,80,0.76625,3.9743750000000007,0.6625,0.11625,1.325,3.975,0.825,0.025,0.1,1.48875,0.52375,0.005,0.44000000000000006,2.806875,0.5625,0.19,0.74625,4.031875,0.654375,0.12875,0.133125,3.56875,0.526875,0.025625,,,,,,,,,0.42499999999999993,-0.8,-0.13375000000000004
69,long,LBE-T-RPhCL--,1.225,6.0375,80,1.188125,6.0975,0.7925,0.018125,1.6625,8.8125,0.9125,0.0125,0.08,1.50375,0.52,0.0,0.880625,4.176875,0.695625,0.098125,1.249375,6.155625,0.809375,0.011875,0.165,4.034375,0.54125,0.0,1.225,6.26375,0.803125,0.0125,1.115,5.275625,0.778125,0.0025,0.4375,-1.145,-0.03687499999999999
69,combined,C-EXT-RPHC-UK,1.0625,4.99375,160,1.0840625,5.013125,0.76,0.0440625,1.49375,6.4875,0.86875,0.01875,0.7737499999999999,2.4956249999999995,0.6918749999999999,0.0062499999999999995,0.8171875,2.5,0.7021875,0.0084375,,,,,0.9740624999999999,4.971875,0.7321875,0.0453125,1.0253125,5.037812499999999,0.7450000000000001,0.04531249999999999,,,,,0.4312499999999999,-0.28875000000000006,0.02156249999999993
31,short,SB-XT-RPh----,0.8375,3.875,80,0.891875,3.856875,0.709375,0.05437499999999999,1.175,3.9375,0.7875,0.025,0.074375,1.478125,0.5175,0.004375,0.5125,2.79125,0.5875,0.1625,0.8825,3.888125,0.706875,0.05500000000000001,0.185,3.6012499999999994,0.54375,0.01,,,,,,,,,0.3375,-0.763125,0.05437499999999995
31,long,LBE-T-RPhCL--,1.375,7.2125,80,1.18625,7.191874999999999,0.795625,0.00375,1.6625,8.8875,0.9125,0.0125,0.03,1.54,0.5075,0.0,0.8175000000000001,2.9925,0.698125,0.025,1.133125,7.198125,0.781875,0.005625,0.08,5.87125,0.52,0.0,1.190625,7.2525,0.796875,0.003125,1.19625,6.714375000000001,0.79875,0.00125,0.2875000000000001,-1.345,-0.18874999999999997
31,combined,C-EXT-RPHC-UK,1.10625,5.54375,160,0.9934375,5.5346874999999995,0.7334375,0.059687500000000004,1.41875,6.6375,0.85,0.01875,0.7975,2.56875,0.6971875,0.00875,0.8178124999999999,2.5790625,0.703125,0.0053125,,,,,0.9915625000000002,5.5721875,0.734375,0.0540625,0.9949999999999999,5.535,0.7353125,0.05375,,,,,0.3125,-0.30874999999999997,-0.11281249999999998
6,short,SB-XT-RPh----,0.875,4.0625,80,0.86875,4.17125,0.67375,0.17375,1.225,3.8875,0.8,0.025,0.09,1.4875,0.521875,0.0025,0.66875,3.14875,0.618125,0.19625,0.871875,4.105,0.6825,0.141875,0.058125,3.5056250000000007,0.5075,0.028125,,,,,,,,,0.3500000000000001,-0.785,-0.006249999999999978
6,long,LBE-T-RPhCL--,1.1,5.5875,80,0.9650000000000001,5.560625,0.74,0.005,1.6625,8.825,0.9125,0.0125,0.04,1.47,0.51,0.0,0.7,2.27875,0.674375,0.0025,0.97625,5.59375,0.74375,0.00125,0.0875,4.485,0.521875,0.0,1.036875,5.839375,0.758125,0.004375,0.9262499999999999,5.28,0.730625,0.00375,0.5625,-1.06,-0.135
6,combined,C-EXT-RPHC-UK,0.9875,4.825,160,0.909375,4.85875,0.7115625000000001,0.063125,1.44375,6.58125,0.85625,0.01875,0.7112499999999999,2.088125,0.6765625,0.005,0.7631249999999999,2.1925,0.6890625,0.006875000000000001,,,,,0.88125,4.7315625,0.70875,0.04625,0.9178124999999999,4.8928125,0.713125,0.0653125,,,,,0.45625000000000004,-0.2762500000000001,-0.078125
62,short,SB-XT-RPh----,1.225,4.3125,80,0.869375,4.32875,0.68625,0.12437499999999999,1.225,4.0,0.8,0.025,0.21375000000000002,1.484375,0.551875,0.00625,0.613125,2.91125,0.608125,0.180625,0.890625,4.265,0.695625,0.108125,0.20187499999999997,3.9956249999999995,0.543125,0.029374999999999995,,,,,,,,,0.0,-1.01125,-0.3556250000000001
62,long,LBE-T-RPhCL--,1.1,7.475,80,1.224375,7.453750000000001,0.805625,0.001875,1.6625,9.075,0.9125,0.0125,0.1325,1.52375,0.533125,0.0,0.758125,2.69,0.688125,0.005625,1.20875,7.44375,0.8018750000000001,0.00125,0.135,6.144375,0.53375,0.0,1.20375,7.504374999999999,0.8006249999999999,0.00125,1.100625,6.9375,0.775,0.000625,0.5625,-0.9675,0.1243749999999999
62,combined,C-EXT-RPHC-UK,1.1625,5.89375,160,0.9974999999999999,5.87,0.729375,0.07999999999999999,1.44375,6.475,0.85625,0.01875,0.804375,2.5081249999999997,0.6996875,0.005625,0.8809375000000002,2.5006250000000003,0.71875,0.0059375,,,,,0.9840625,5.8353125,0.7271875,0.0753125,0.9350000000000002,5.847812500000001,0.7128125,0.08374999999999999,,,,,0.28125,-0.35812500000000014,-0.16500000000000015
59,short,SB-XT-RPh----,0.6125,4.6,80,0.569375,4.63625,0.58125,0.244375,1.275,3.9125,0.8125,0.025,0.076875,1.495625,0.51875,0.001875,0.65875,2.361875,0.648125,0.06625,0.59375,4.61375,0.588125,0.24125000000000002,-0.008125,3.925,0.4756250000000001,0.089375,,,,,,,,,0.6624999999999999,-0.535625,-0.04312500000000008
59,long,LBE-T-RPhCL--,0.9,7.575,80,1.058125,7.516875000000001,0.75625,0.033125,1.6625,8.9625,0.9125,0.0125,0.0125,1.52125,0.503125,0.0,0.76375,2.4375,0.690625,0.00125,1.09375,7.603125,0.76375,0.03875,0.105625,5.583125,0.52625,0.000625,1.066875,7.610000000000001,0.75625,0.041875,1.06375,6.973124999999999,0.760625,0.02125,0.7625000000000001,-0.8875000000000001,0.15812499999999996
59,combined,C-EXT-RPHC-UK,0.75625,6.0875,160,0.826875,6.1121875,0.6715625,0.140625,1.49375,6.46875,0.86875,0.01875,0.7153125,2.019375,0.6778125000000002,0.0040625,0.7731250000000001,2.1846875,0.690625,0.010625,,,,,0.7862500000000001,5.836875000000001,0.6715625,0.1,0.7803125000000001,6.085624999999999,0.6581250000000001,0.14781249999999999,,,,,0.7374999999999999,-0.04093749999999996,0.07062500000000005
36,short,SB-XT-RPh----,0.875,3.8,80,0.9081249999999998,3.859375,0.7025,0.098125,1.175,3.9375,0.7875,0.025,0.12,1.449375,0.529375,0.0025,0.734375,2.84125,0.64875,0.139375,0.86625,3.8199999999999994,0.694375,0.08875,0.15,3.331875,0.53375,0.015,,,,,,,,,0.30000000000000004,-0.755,0.03312499999999985
36,long,LBE-T-RPhCL--,1.15,5.85,80,1.215625,5.828125,0.80375,0.000625,1.6625,9.15,0.9125,0.0125,0.10500000000000001,1.5275,0.52625,0.0,0.76875,2.42,0.690625,0.00625,1.1725,5.84375,0.793125,0.0,0.11000000000000001,4.539375,0.5275,0.0,1.12,5.97125,0.78,0.0,1.065,5.6,0.76625,0.0,0.5125000000000002,-1.045,0.06562500000000004
36,combined,C-EXT-RPHC-UK,1.0125,4.825,160,1.0253125,4.8796875,0.7459375,0.0415625,1.41875,6.49375,0.85,0.01875,0.843125,2.4290624999999997,0.7096875,0.004375,0.81875,2.3943749999999997,0.7028125000000001,0.0075000000000000015,,,,,0.9790625000000001,4.8175,0.7325,0.0490625,0.9521875000000002,4.8534375,0.72625,0.0471875,,,,,0.40625,-0.16937499999999994,0.012812500000000115
94,short,SB-XT-RPh----,0.875,3.9125,80,0.84375,3.981875,0.681875,0.11625,1.175,3.9625,0.7875,0.025,0.10687500000000001,1.466875,0.525625,0.004375,0.715625,2.61125,0.65375,0.100625,0.875625,3.946875,0.690625,0.113125,0.065625,3.353125,0.509375,0.028125,,,,,,,,,0.30000000000000004,-0.768125,-0.03125
94,long,LBE-T-RPhCL--,1.25,4.9875,80,1.175,5.03125,0.79375,0.0,1.6625,8.9375,0.9125,0.0125,0.12,1.548125,0.53,0.0,0.8087500000000001,5.183125,0.65625,0.18375,1.173125,5.041875,0.7925,0.003125,0.145,3.513125,0.53625,0.0,1.13875,5.0125,0.784375,0.00125,1.14,4.865,0.785,0.0,0.4125000000000001,-1.13,-0.07499999999999996
94,combined,C-EXT-RPHC-UK,1.0625,4.45,160,1.0440625000000001,4.436249999999999,0.7474999999999999,0.0540625,1.41875,6.55625,0.85,0.01875,0.7659374999999999,2.2715625,0.6903124999999999,0.004687500000000001,0.83625,2.5696874999999997,0.7059374999999999,0.0125,,,,,1.0009375,4.2631250000000005,0.74125,0.0359375,1.0040624999999999,4.45625,0.7390625,0.047812499999999994,,,,,0.35624999999999996,-0.29656250000000006,-0.018437499999999885
102,short,SB-XT-RPh----,0.975,4.375,80,0.8412500000000002,4.3625,0.659375,0.20374999999999996,1.325,3.925,0.825,0.025,0.020625,1.4525,0.504375,0.003125,0.625625,2.99,0.61,0.185625,0.779375,4.42875,0.644375,0.20187499999999997,0.02375,3.69,0.49375,0.04875,,,,,,,,,0.35,-0.954375,-0.1337499999999998
102,long,LBE-T-RPhCL--,1.05,8.3875,80,1.09,8.26,0.7525,0.08,1.6625,8.9875,0.9125,0.0125,0.0475,1.50375,0.511875,0.0,0.885,3.0175,0.715625,0.0225,1.01125,8.289375,0.73375,0.07625,0.075,6.034375,0.51875,0.0,1.08,8.64,0.74,0.12,1.01,7.861875,0.734375,0.0725,0.6125,-1.0025,0.040000000000000036
102,combined,C-EXT-RPHC-UK,1.0125,6.38125,160,0.9971875000000001,6.2984375,0.721875,0.10968750000000001,1.49375,6.5125,0.86875,0.01875,0.8559374999999999,2.4059375,0.7125,0.0059375,0.8796875,2.4921875,0.7165625,0.0134375,,,,,0.9893749999999999,6.1103125,0.7253125,0.088125,1.0078125,6.3534375,0.720625,0.1253125,,,,,0.48124999999999996,-0.15656250000000005,-0.01531249999999984
86,short,SB-XT-RPh----,0.8625,3.225,80,0.83625,3.228125,0.7025,0.026250000000000002,1.125,3.975,0.775,0.025,0.02125,1.5025,0.504375,0.00375,0.495,2.8775,0.57875,0.18,0.819375,3.22125,0.7,0.019375,0.1,2.920625,0.524375,0.0025,,,,,,,,,0.26249999999999996,-0.84125,-0.026249999999999996
86,long,LBE-T-RPhCL--,1.2,5.3625,80,1.135,5.4375,0.781875,0.0075,1.6625,9.1,0.9125,0.0125,0.02,1.48125,0.505,0.0,0.821875,2.966875,0.699375,0.024375,1.16375,5.445,0.79,0.00375,0.08,4.0575,0.52,0.0,1.0925,5.433125,0.771875,0.005,1.081875,5.10375,0.77,0.001875,0.46250000000000013,-1.18,-0.06499999999999995
86,combined,C-EXT-RPHC-UK,1.03125,4.29375,160,0.9340624999999999,4.248749999999999,0.7259375,0.030312500000000003,1.39375,6.54375,0.84375,0.01875,0.8068750000000001,2.365625,0.6996874999999999,0.008125,0.7984375,2.3509374999999997,0.6975,0.0084375,,,,,0.9975000000000002,4.203125,0.7412500000000001,0.0325,1.03,4.2659375,0.7515625,0.02375,,,,,0.36250000000000004,-0.22437499999999988,-0.0971875000000001
54,short,SB-XT-RPh----,0.7375,3.7,80,0.62125,3.7037500000000003,0.64,0.061250000000000006,1.175,3.95,0.7875,0.025,0.149375,1.478125,0.536875,0.001875,0.4325,2.346875,0.58,0.1125,0.705625,3.6306250000000007,0.66125,0.060625,0.155,3.46625,0.53375,0.02,,,,,,,,,0.4375,-0.588125,-0.11625000000000008
54,long,LBE-T-RPhCL--,1.1125,7.775,80,1.0525,7.720625,0.759375,0.015,1.6125,8.85,0.9,0.0125,-0.02,1.535625,0.495,0.0,0.620625,2.173125,0.654375,0.003125,0.99125,7.83625,0.745,0.01125,0.163125,6.390625,0.540625,0.000625,1.065,7.779999999999999,0.763125,0.0125,0.996875,7.245625000000001,0.746875,0.009375,0.5,-1.1325,-0.06000000000000005
54,combined,C-EXT-RPHC-UK,0.925,5.7375,160,0.985,5.7634375,0.7328125,0.053750000000000006,1.41875,6.5,0.85,0.01875,0.7765625,2.336875,0.6928124999999999,0.0053125,0.8018749999999999,2.4459375000000003,0.69875,0.006875000000000001,,,,,0.9743750000000002,5.717499999999999,0.7290625000000001,0.058125,0.9509375,5.708125000000001,0.7237500000000001,0.05593750000000001,,,,,0.4937499999999999,-0.1484375,0.05999999999999994
23,short,SB-XT-RPh----,0.775,3.575,80,0.8306249999999998,3.611875,0.69375,0.055625,1.075,3.8625,0.7625,0.025,0.035,1.543125,0.5075,0.005,0.559375,3.073125,0.5925,0.189375,0.8774999999999998,3.618125,0.703125,0.065,0.2125,3.169375,0.55,0.0125,,,,,,,,,0.29999999999999993,-0.74,0.055624999999999813
23,long,LBE-T-RPhCL--,1.175,7.35,80,1.0775,7.313125000000001,0.7575,0.0475,1.6625,8.925,0.9125,0.0125,-0.02,1.535,0.495,0.0,0.8474999999999999,3.03,0.705625,0.025,1.18,7.356875,0.78375,0.045,0.0375,4.9375,0.509375,0.0,1.148125,7.345625,0.77625,0.043125,1.12625,6.396875,0.77375,0.03125,0.48750000000000004,-1.195,-0.09750000000000014
23,combined,C-EXT-RPHC-UK,0.975,5.4625,160,0.9515625,5.5309375,0.725625,0.0490625,1.39375,6.53125,0.84375,0.01875,0.7621875,2.413125,0.6896875,0.0034375000000000005,0.7562500000000001,2.545,0.6878124999999999,0.005,,,,,0.8921875,5.5053125000000005,0.7115625,0.0459375,1.001875,5.538124999999999,0.7378125,0.050624999999999996,,,,,0.41875000000000007,-0.21281249999999996,-0.0234375
88,short,SB-XT-RPh----,1.075,4.0625,80,0.8125,4.061875,0.67375,0.11749999999999998,1.225,4.0,0.8,0.025,0.134375,1.466875,0.533125,0.001875,0.460625,2.899375,0.56875,0.185625,0.85625,4.078125,0.685,0.11625,0.179375,3.5975,0.54,0.019375,,,,,,,,,0.15000000000000013,-0.9406249999999999,-0.26249999999999996
88,long,LBE-T-RPhCL--,1.175,7.5375,80,1.1875,7.553749999999999,0.784375,0.05,1.6625,9.0125,0.9125,0.0125,-0.0125,1.50125,0.496875,0.0,0.9737500000000001,3.15625,0.735,0.03375,1.1475,7.54375,0.77375,0.052500000000000005,0.095625,5.68625,0.52375,0.000625,1.190625,7.78375,0.781875,0.063125,1.15125,6.681875,0.780625,0.028750000000000005,0.48750000000000004,-1.1875,0.012499999999999956
88,combined,C-EXT-RPHC-UK,1.125,5.8,160,0.9953125,5.7715625,0.7315625000000001,0.0690625,1.44375,6.49375,0.85625,0.01875,0.826875,2.5168749999999998,0.7050000000000001,0.006875000000000001,0.8481249999999999,2.4387499999999998,0.71,0.008125,,,,,1.0290625,5.744375,0.74125,0.0640625,1.0009375,5.715,0.735625,0.058437499999999996,,,,,0.3187500000000001,-0.298125,-0.12968749999999996
64,short,SB-XT-RPh----,1.0375,3.5375,80,0.9625,3.546875,0.73125,0.0375,1.125,3.9375,0.775,0.025,0.11374999999999999,1.51375,0.5275,0.00375,0.64,3.15875,0.60875,0.205,0.971875,3.569375,0.73375,0.036875,0.198125,3.2443749999999993,0.5475,0.008125,,,,,,,,,0.08749999999999991,-0.9237500000000001,-0.07500000000000007
64,long,LBE-T-RPhCL--,1.05,4.8875,80,1.110625,4.943125,0.7775,0.000625,1.6625,9.175,0.9125,0.0125,0.1975,1.540625,0.549375,0.0,0.925,4.05,0.714375,0.0675,1.1225,4.90125,0.780625,0.0,0.23000000000000004,3.4731250000000005,0.5575,0.0,1.1375,4.90375,0.784375,0.0,1.08,4.605625,0.77,0.0,0.6125,-0.8525,0.06062499999999993
64,combined,C-EXT-RPHC-UK,1.04375,4.2125,160,0.9446875,4.1743749999999995,0.7321875,0.0159375,1.39375,6.56875,0.84375,0.01875,0.805,2.4346875,0.7,0.005,0.7778125,2.4025,0.6928124999999999,0.006562500000000001,,,,,0.9524999999999999,4.16625,0.7331249999999999,0.019999999999999997,0.9703125,4.186875,0.7381249999999999,0.017812500000000002,,,,,0.3500000000000001,-0.2387499999999999,-0.09906249999999994
38,short,SB-XT-RPh----,0.8,4.45,80,0.638125,4.518125,0.58125,0.313125,1.175,3.95,0.7875,0.025,-0.0125,1.483125,0.49625,0.0025,0.561875,3.2287499999999993,0.5825,0.231875,0.535,4.57875,0.550625,0.3325,-0.015625,3.259375,0.48687500000000006,0.036875,,,,,,,,,0.375,-0.8125,-0.161875
38,long,LBE-T-RPhCL--,1.05,7.825,80,1.109375,7.6375,0.75375,0.094375,1.6625,9.075,0.9125,0.0125,-0.0425,1.525625,0.489375,0.0,0.8868750000000001,3.596875,0.705625,0.064375,1.18875,7.64875,0.775625,0.08625,-0.11500000000000002,4.77625,0.47125000000000006,0.0,1.12875,8.186875,0.744375,0.15125,1.154375,6.830625,0.775,0.05437499999999999,0.6125,-1.0925,0.059374999999999956
38,combined,C-EXT-RPHC-UK,0.925,6.1375,160,0.9518749999999999,6.133750000000001,0.6918749999999999,0.184375,1.41875,6.38125,0.85,0.01875,0.6871875000000001,2.0409374999999996,0.6709375,0.0034375000000000005,0.8828125,2.8081249999999995,0.7115625000000001,0.036562500000000005,,,,,0.9028124999999999,5.1171875,0.7075,0.0728125,0.9399999999999998,6.2559375,0.6821875000000001,0.21125,,,,,0.4937499999999999,-0.23781249999999998,0.02687499999999987
81,short,SB-XT-RPh----,0.85,3.925,80,0.748125,4.026875,0.639375,0.190625,1.275,3.9125,0.8125,0.025,0.048125,1.530625,0.51125,0.003125,0.606875,2.6975,0.620625,0.12437499999999999,0.8143749999999998,3.959375,0.66125,0.169375,0.094375,3.08375,0.5175,0.024375,,,,,,,,,0.42499999999999993,-0.801875,-0.10187499999999994
81,long,LBE-T-RPhCL--,1.25,5.7,80,1.07,5.76875,0.764375,0.0125,1.6125,8.925,0.9,0.0125,-0.06,1.463125,0.485,0.0,0.8143749999999998,2.858125,0.699375,0.016875,1.0775,5.68625,0.7675,0.0075,0.02,3.918125,0.505,0.0,1.02875,5.90125,0.75375,0.013750000000000002,1.018125,4.99375,0.75375,0.003125,0.36250000000000004,-1.31,-0.17999999999999994
81,combined,C-EXT-RPHC-UK,1.05,4.8125,160,0.8246874999999999,4.827500000000001,0.6834374999999999,0.0909375,1.44375,6.44375,0.85625,0.01875,0.6571874999999999,2.03625,0.6631250000000001,0.0046875,0.705625,2.323125,0.6725,0.015624999999999997,,,,,0.8565625000000001,4.5328125,0.703125,0.0440625,0.8400000000000001,4.828437500000001,0.68875,0.08499999999999999,,,,,0.39375000000000004,-0.3928125000000001,-0.22531250000000014
77,short,SB-XT-RPh----,0.675,3.375,80,0.8087500000000001,3.3337500000000007,0.68,0.08875,1.275,3.875,0.8125,0.025,0.06,1.479375,0.514375,0.0025,0.509375,3.034375,0.576875,0.20187499999999997,0.8412500000000002,3.34625,0.688125,0.08875,0.110625,2.726875,0.526875,0.003125,,,,,,,,,0.5999999999999999,-0.615,0.13375000000000004
77,long,LBE-T-RPhCL--,1.25,4.275,80,1.11625,4.21875,0.775,0.01625,1.6625,8.8875,0.9125,0.0125,0.0925,1.505625,0.523125,0.0,0.883125,3.5668750000000005,0.705,0.063125,1.02625,4.285625,0.7525,0.01625,-0.0025,3.1025,0.499375,0.0,1.06875,4.198125,0.765,0.00875,1.046875,4.01875,0.76,0.006875000000000001,0.4125000000000001,-1.1575,-0.13375000000000004
77,combined,C-EXT-RPHC-UK,0.9625,3.825,160,0.9765625,3.768125,0.7346874999999999,0.0378125,1.46875,6.50625,0.8625,0.01875,0.6471874999999999,2.0125,0.6609375,0.0034375000000000005,0.7890625,2.5315625,0.6925,0.0190625,,,,,0.83625,3.3818749999999995,0.7049999999999998,0.016249999999999997,0.9356249999999999,3.7987499999999996,0.721875,0.048125,,,,,0.50625,-0.3153125000000001,0.014062499999999978
20,short,SB-XT-RPh----,0.6625,4.7875,80,0.48624999999999996,4.785,0.54875,0.29125,1.275,3.9375,0.8125,0.025,0.030625000000000003,1.4675,0.506875,0.003125,0.588125,2.666875,0.615,0.128125,0.504375,4.806875,0.555,0.284375,0.02125,4.20375,0.480625,0.09875,,,,,,,,,0.6124999999999999,-0.631875,-0.17625000000000002
20,long,LBE-T-RPhCL--,1.175,8.6125,80,0.9637499999999999,8.68375,0.724375,0.06625,1.6125,8.95,0.9,0.0125,0.05750000000000001,1.515,0.514375,0.0,0.765625,2.335625,0.690625,0.003125,0.96,8.663125,0.72125,0.075,0.096875,6.628749999999999,0.523125,0.004375,1.098125,8.6025,0.761875,0.05062500000000001,1.005625,8.70375,0.734375,0.068125,0.4375,-1.1175,-0.21125000000000016
20,combined,C-EXT-RPHC-UK,0.91875,6.7,160,0.7762499999999999,6.6775,0.6496875,0.1775,1.46875,6.3625,0.8625,0.01875,0.6681250000000001,2.0628125,0.66625,0.003125,0.7290625000000001,2.2015625,0.6796875,0.0103125,,,,,0.7424999999999999,6.483437499999999,0.6512499999999999,0.1375,0.744375,6.6828125,0.6378125000000001,0.193125,,,,,0.55,-0.2506249999999999,-0.14250000000000007
